Company_name,Contact_id,Region,Country
HSBC,00v2000000KZRe9AAH,AMER,US
HSBC,00v2000000KZT8cAAH,AMER,US
HSBC,00v2000000KZT7qAAH,AMER,US
HSBC,00v2000000KZTBPAA5,AMER,US
HSBC,00v2000000KZTE9AAP,AMER,US
HSBC,00v2000000KZTExAAP,AMER,US
HSBC,00v2000000KZTFqAAP,AMER,US
HSBC,00v2000000KZTEUAA5,AMER,US
HSBC,00v2000000KZTJyAAP,AMER,US
HSBC,00v2000000KZTKIAA5,AMER,US
HSBC,00v2000000KZTMqAAP,AMER,US
HSBC,00v2000000KZTNjAAP,AMER,US
HSBC,00v2000000KZTOJAA5,AMER,US
HSBC,00v2000000KXi3oAAD,AMER,US
HSBC,00v2000000KXl7xAAD,AMER,US
HSBC,00v2000000KZJrHAAX,AMER,US
HSBC,00v2000000KZJseAAH,AMER,US
HSBC,00v2000000KNyA4AAL,AMER,US
HSBC,00v2000000KNydVAAT,AMER,US
HSBC,00v2000000KNyiCAAT,AMER,US
HSBC,00v2000000KXvg1AAD,AMER,US
HSBC,00v2000000U2dfPAAR,AMER,US
HSBC,00v2000000MibWCAAZ,AMER,US
HSBC,00v2000000MibWDAAZ,AMER,US
HSBC,00v2000000MibWEAAZ,AMER,US
HSBC,00v2000000MibWFAAZ,AMER,US
HSBC,00v2000000KZJwRAAX,AMER,US
HSBC,00v2000000KZKiOAAX,AMER,US
HSBC,00v2000000KZPwTAAX,AMER,US
HSBC,00v2000000KXsgdAAD,AMER,US
HSBC,00v2000000KZR85AAH,AMER,US
HSBC,00v2000000KZTN6AAP,AMER,US
HSBC,00v2000000KZTYzAAP,AMER,US
HSBC,00v2000000KZTZnAAP,AMER,US
HSBC,00v2000000KZTaWAAX,AMER,US
HSBC,00v2000000KZTdXAAX,AMER,US
HSBC,00v2000000KZEUXAA5,AMER,US
HSBC,00v2000000QFZxZAAX,AMER,US
HSBC,00v2000000QFacXAAT,AMER,US
HSBC,00v2000000QFasjAAD,AMER,US
HSBC,00v2000000QFbg1AAD,AMER,US
HSBC,00v2000000QFbkDAAT,AMER,US
HSBC,00v2000000QFbmtAAD,AMER,US
HSBC,00v2000000KXoxWAAT,AMER,US
HSBC,00v2000000KXt6cAAD,AMER,US
HSBC,00v2000000KXt6dAAD,AMER,US
HSBC,00v2000000KZHTpAAP,AMER,US
HSBC,00v2000000KZHnqAAH,AMER,US
HSBC,00v2000000KXcYYAA1,AMER,US
HSBC,00v2000000KXcYZAA1,AMER,US
HSBC,00v2000000KXcc0AAD,AMER,US
HSBC,00v2000000KXmlDAAT,AMER,US
HSBC,00v2000000KXsPjAAL,AMER,US
HSBC,00v2000000KZT16AAH,AMER,US
HSBC,00v2000000KZKqPAAX,AMER,US
HSBC,00v2000000KZKqQAAX,AMER,US
HSBC,00v2000000KZQ3sAAH,AMER,US
HSBC,00v2000000KZAdeAAH,AMER,US
HSBC,00v2000000KZBaCAAX,AMER,US
HSBC,00v2000000KZBaDAAX,AMER,US
HSBC,00v2000000KZBdtAAH,AMER,US
HSBC,00v2000000KZBduAAH,AMER,US
HSBC,00v2000000KZBf7AAH,AMER,US
HSBC,00v2000000KZBf8AAH,AMER,US
HSBC,00v2000000KZBu0AAH,AMER,US
HSBC,00v2000000KZButAAH,AMER,US
HSBC,00v2000000KZEZyAAP,AMER,US
HSBC,00v2000000KZEbQAAX,AMER,US
HSBC,00v2000000KZEbRAAX,AMER,US
HSBC,00v2000000KZEtpAAH,AMER,US
HSBC,00v2000000KZEtqAAH,AMER,US
HSBC,00v2000000KZSFiAAP,AMER,US
HSBC,00v2000000KO444AAD,AMER,US
HSBC,00v2000000KO46jAAD,AMER,US
HSBC,00v2000000KO4lgAAD,AMER,US
HSBC,00v2000000KO576AAD,AMER,US
HSBC,00v2000000KO63lAAD,AMER,US
HSBC,00v2000000KWVI4AAP,AMER,US
HSBC,00v2000000KWVjeAAH,AMER,US
HSBC,00v2000000KWVjhAAH,AMER,US
HSBC,00v2000000KWVuGAAX,AMER,US
HSBC,00v2000000KWVuHAAX,AMER,US
HSBC,00v2000000KWWoJAAX,AMER,US
HSBC,00v2000000KWWoKAAX,AMER,US
HSBC,00v2000000KXcgHAAT,AMER,US
HSBC,00v2000000KZQv1AAH,AMER,US
HSBC,00v2000000KXwGwAAL,AMER,US
HSBC,00v2000000KXwGxAAL,AMER,US
HSBC,00v2000000KXxpjAAD,AMER,US
HSBC,00v2000000KXy12AAD,AMER,US
HSBC,00v2000000KXy2AAAT,AMER,US
HSBC,00v2000000KXy3hAAD,AMER,US
HSBC,00v2000000KXy7BAAT,AMER,US
HSBC,00v2000000KXy8rAAD,AMER,US
HSBC,00v2000000KXy8sAAD,AMER,US
HSBC,00v2000000KXyAZAA1,AMER,US
HSBC,00v2000000KXyAaAAL,AMER,US
HSBC,00v2000000KXleeAAD,AMER,US
HSBC,00v2000000KXoYvAAL,AMER,US
HSBC,00v2000000KXoYwAAL,AMER,US
HSBC,00v2000000KXvBAAA1,AMER,US
HSBC,00v2000000KXvBBAA1,AMER,US
HSBC,00v2000000KXvgLAAT,AMER,US
HSBC,00v2000000KXvgMAAT,AMER,US
HSBC,00v2000000KXw0tAAD,AMER,US
HSBC,00v2000000KXwJtAAL,AMER,US
HSBC,00v2000000KXy1RAAT,AMER,US
HSBC,00v2000000KXy1SAAT,AMER,US
HSBC,00v2000000KXzg8AAD,AMER,US
HSBC,00v2000000KXzg9AAD,AMER,US
HSBC,00v2000000KY08WAAT,AMER,US
HSBC,00v2000000KO5ypAAD,AMER,US
HSBC,00v2000000KXe00AAD,AMER,US
HSBC,00v2000000KXfr0AAD,AMER,US
HSBC,00v2000000KXfr1AAD,AMER,US
HSBC,00v2000000KZT8wAAH,AMER,US
HSBC,00v2000000KZtEEAA1,AMER,US
HSBC,00v2000000KZT9kAAH,AMER,US
HSBC,00v2000000KZTETAA5,AMER,US
HSBC,00v2000000KZTFgAAP,AMER,US
HSBC,00v2000000KXVZoAAP,AMER,US
HSBC,00v2000000KXVZpAAP,AMER,US
HSBC,00v2000000KO4siAAD,AMER,US
HSBC,00v2000000KO4y8AAD,AMER,US
HSBC,00v2000000KO5vtAAD,AMER,US
HSBC,00v2000000KXVJRAA5,AMER,US
HSBC,00v2000000KO0ceAAD,AMER,US
HSBC,00v2000000KWVwhAAH,AMER,US
BlackRock,00v2000000KWW0GAAX,AMER,US
BlackRock,00v2000000KXWXtAAP,AMER,US
BlackRock,00v2000000KXWXuAAP,AMER,US
BlackRock,00v2000000KO3APAA1,AMER,US
BlackRock,00v2000000KO2SnAAL,AMER,US
BlackRock,00v2000000KWX1iAAH,AMER,US
BlackRock,00v2000000M6qjkAAB,AMER,US
BlackRock,00v2000000M6qkTAAR,AMER,US
BlackRock,00v2000000M6qjlAAB,AMER,US
BlackRock,00v2000000M6qoaAAB,AMER,US
BlackRock,00v2000000M6qo2AAB,AMER,US
BlackRock,00v2000000KNzimAAD,AMER,US
BlackRock,00v2000000KNzjZAAT,AMER,US
BlackRock,00v2000000KO0BQAA1,AMER,US
BlackRock,00v2000000KO2DlAAL,AMER,US
BlackRock,00v2000000KXQnVAAX,AMER,US
BlackRock,00v2000000KXSFWAA5,AMER,US
BlackRock,00v2000000KXSuAAAX,AMER,US
BlackRock,00v2000000KXTq7AAH,AMER,US
BlackRock,00v2000000KXVOCAA5,AMER,US
BlackRock,00v2000000KXVODAA5,AMER,US
BlackRock,00v2000000KO3RRAA1,AMER,US
BlackRock,00v2000000KO43zAAD,AMER,US
BlackRock,00v2000000KO4mFAAT,AMER,US
BlackRock,00v2000000KO4pTAAT,AMER,US
BlackRock,00v2000000KNz7MAAT,AMER,US
BlackRock,00v2000000KNzBVAA1,AMER,US
BlackRock,00v2000000KNzGfAAL,AMER,US
BlackRock,00v2000000KWVJ2AAP,AMER,US
BlackRock,00v2000000KWVeQAAX,AMER,US
BlackRock,00v2000000KWVkmAAH,AMER,US
BlackRock,00v2000000KWWtfAAH,AMER,US
BlackRock,00v2000000KO5v0AAD,AMER,US
BlackRock,00v2000000KWWoTAAX,AMER,US
BlackRock,00v2000000KWWoUAAX,AMER,US
BlackRock,00v2000000KO0aSAAT,AMER,US
Goldman Sachs,00v2000000KO1NyAAL,AMER,US
Goldman Sachs,00v2000000KO23TAAT,AMER,US
Goldman Sachs,00v2000000KXTtgAAH,AMER,US
Goldman Sachs,00v2000000KXUVHAA5,AMER,US
Goldman Sachs,00v2000000KNzMAAA1,AMER,US
Goldman Sachs,00v2000000KO4xVAAT,AMER,US
Goldman Sachs,00v2000000KNyIMAA1,AMER,US
Goldman Sachs,00v2000000KNzAEAA1,AMER,US
Goldman Sachs,00v2000000KWWvUAAX,AMER,US
Goldman Sachs,00v2000000KWWvVAAX,AMER,US
Goldman Sachs,00v2000000KXQmvAAH,AMER,US
Goldman Sachs,00v2000000KXQmwAAH,AMER,US
Goldman Sachs,00v2000000KWV7hAAH,AMER,US
Goldman Sachs,00v2000000KWV7iAAH,AMER,US
Goldman Sachs,00v2000000KO52yAAD,AMER,US
Goldman Sachs,00v2000000KO3eYAAT,AMER,US
Aflac Inc.,00v2000000KO2FcAAL,AMER,US
Aflac Inc.,00v2000000KWW1nAAH,AMER,US
Aflac Inc.,00v2000000KO68QAAT,AMER,US
AIG SunAmerica,00v2000000KWV61AAH,AMER,US
AIG SunAmerica,00v2000000KXmwCAAT,AMER,US
AIG SunAmerica,00v2000000KXnLJAA1,AMER,US
American Express Company,00v2000000KXnLnAAL,AMER,US
American Express Company,00v2000000KXoaNAAT,AMER,US
American Express Company,00v2000000KXSDyAAP,AMER,US
Bank of America Corporation,00v2000000KXSwfAAH,AMER,US
Bank of America Corporation,00v2000000KXSwgAAH,AMER,US
Bank of America Corporation,00v2000000KXT21AAH,AMER,US
Bank One Corporation,00v2000000KXT2bAAH,AMER,US
Bank One Corporation,00v2000000KXTv0AAH,AMER,US
Bank One Corporation,00v2000000KXTwYAAX,AMER,US
Bear Stearns,00v2000000SJHDCAA5,AMER,US
Bear Stearns,00v2000000KXXYFAA5,AMER,US
Bear Stearns,00v2000000KNzkSAAT,AMER,US
Bloomberg,00v2000000KO0JzAAL,AMER,US
Bloomberg,00v2000000KO0K0AAL,AMER,US
Bloomberg,00v2000000KO0YlAAL,AMER,US
Bloomberg LP,00v2000000KO0YvAAL,AMER,US
Bloomberg LP,00v2000000KO0YwAAL,AMER,US
Bloomberg LP,00v2000000KO0YxAAL,AMER,US
Capital One Financial Corporation,00v2000000KXhaQAAT,AMER,US
Capital One Financial Corporation,00v2000000KWVYGAA5,AMER,US
Capital One Financial Corporation,00v2000000KXwlrAAD,AMER,US
CIT Group,00v2000000KZH5xAAH,AMER,US
CIT Group,00v2000000KZHB4AAP,AMER,US
CIT Group,00v2000000KZHFkAAP,AMER,US
Citigroup,00v2000000KXsCQAA1,AMER,US
Citigroup,00v2000000KZIW8AAP,AMER,US
Citigroup,00v2000000VAZbNAAX,AMER,US
CitiGroup Global Markets Inc.,00v2000000KO25iAAD,AMER,US
CitiGroup Global Markets Inc.,00v2000000KO25jAAD,AMER,US
CitiGroup Global Markets Inc.,00v2000000KY0YYAA1,AMER,US
Citizens Financial,00v2000000KY0YZAA1,AMER,US
Citizens Financial,00v2000000KO0arAAD,AMER,US
Citizens Financial,00v2000000KO5hcAAD,AMER,US
Conseco,00v2000000KXVWpAAP,AMER,US
Conseco,00v2000000KZ9szAAD,AMER,US
Conseco,00v2000000KZ9t0AAD,AMER,US
CountryWide Financial Corporation,00v2000000KZ9yjAAD,AMER,US
CountryWide Financial Corporation,00v2000000KZAA2AAP,AMER,US
CountryWide Financial Corporation,00v2000000KZAA4AAP,AMER,US
Deloitte & Touche,00v2000000RDWigAAH,AMER,US
Deloitte & Touche,00v2000000RDWwCAAX,AMER,US
Deloitte & Touche,00v2000000RDeK1AAL,AMER,US
Deloitte Touche Tohmatsu,00v2000000RDjGiAAL,AMER,US
Deloitte Touche Tohmatsu,00v2000000SJ7CcAAL,AMER,US
Deloitte Touche Tohmatsu,00v2000000SJH4MAAX,AMER,US
Deutsche Bank,00v2000000KZHWTAA5,AMER,US
Deutsche Bank,00v2000000KZLPWAA5,AMER,US
Deutsche Bank,00v2000000KZPrGAAX,AMER,US
Deutsche Bank AG,00v2000000KZPw4AAH,AMER,US
Deutsche Bank AG,00v2000000KZPwiAAH,AMER,US
Deutsche Bank AG,00v2000000KZPwjAAH,AMER,US
Diebold Inc.,00v2000000KZLZUAA5,AMER,US
Diebold Inc.,00v2000000KXkLdAAL,AMER,US
Diebold Inc.,00v2000000KO4xlAAD,AMER,US
Dow Jones & Company Inc.,00v2000000KO60hAAD,AMER,US
Dow Jones & Company Inc.,00v2000000KO68GAAT,AMER,US
Dow Jones & Company Inc.,00v2000000KZHmgAAH,AMER,US
E*Trade,00v2000000KZHEXAA5,AMER,US
E*Trade,00v2000000KWVZ1AAP,AMER,US
E*Trade,00v2000000KWVZ2AAP,AMER,US
Equifax,00v2000000KWVZ3AAP,AMER,US
Equifax,00v2000000KZAAWAA5,AMER,US
Equifax,00v2000000SJz0uAAD,AMER,US
Ernst & Young LLP,00v2000000KZBYtAAP,AMER,US
Ernst & Young LLP,00v2000000KZBYuAAP,AMER,US
Ernst & Young LLP,00v2000000KZBfWAAX,AMER,US
Fannie Mae,00v2000000KZBkVAAX,AMER,US
Fannie Mae,00v2000000KZBkWAAX,AMER,US
Fannie Mae,00v2000000KZBkXAAX,AMER,US
Fifth Third Bancorp,00v2000000KZBl4AAH,AMER,US
Fifth Third Bancorp,00v2000000KZBl5AAH,AMER,US
Fifth Third Bancorp,00v2000000KZBt2AAH,AMER,US
First of America Bank,00v2000000KZBtbAAH,AMER,US
First of America Bank,00v2000000KZHxzAAH,AMER,US
First of America Bank,00v2000000KZLZTAA5,AMER,US
Freddie Mac,00v2000000KZLZYAA5,AMER,US
Freddie Mac,00v2000000KZPqXAAX,AMER,US
Freddie Mac,00v2000000KO32SAAT,AMER,US
Goldman Sachs,00v2000000KZEChAAP,AMER,US
Goldman Sachs,00v2000000KZEUgAAP,AMER,US
Goldman Sachs,00v2000000KZEbGAAX,AMER,US
H&R Block Inc.,00v2000000KZIW7AAP,AMER,US
H&R Block Inc.,00v2000000KZKodAAH,AMER,US
H&R Block Inc.,00v2000000KNzjyAAD,AMER,US
Hartford Financial Services,00v2000000KZEsDAAX,AMER,US
Hartford Financial Services,00v2000000KZEyoAAH,AMER,US
Hartford Financial Services,00v2000000KZF0fAAH,AMER,US
HSBC Holding PLC,00v2000000KZF5zAAH,AMER,US
HSBC Holding PLC,00v2000000KZFA8AAP,AMER,US
HSBC Holding PLC,00v2000000KZFA9AAP,AMER,US
HSBC USA,00v2000000KZF60AAH,AMER,US
HSBC USA,00v2000000KZFGzAAP,AMER,US
HSBC USA,00v2000000KZFNeAAP,AMER,US
ING Groep,00v2000000KZFQTAA5,AMER,US
ING Groep,00v2000000KNywFAAT,AMER,US
ING Groep,00v2000000KNz41AAD,AMER,US
ING Groep NV,00v2000000KNzMVAA1,AMER,US
ING Groep NV,00v2000000KNzjoAAD,AMER,US
ING Groep NV,00v2000000KO0MAAA1,AMER,US
Intuit,00v2000000SJILbAAP,AMER,US
Intuit,00v2000000KXSzUAAX,AMER,US
Intuit,00v2000000KXSzVAAX,AMER,US
John Hancock Financial Services,00v2000000KXSzWAAX,AMER,US
John Hancock Financial Services,00v2000000KXSzXAAX,AMER,US
John Hancock Financial Services,00v2000000KXhwrAAD,AMER,US
Kemper Insurance,00v2000000KXhwsAAD,AMER,US
Kemper Insurance,00v2000000KXxstAAD,AMER,US
Kemper Insurance,00v2000000KXxzuAAD,AMER,US
KeyBank National Association,00v2000000KXy2yAAD,AMER,US
KeyBank National Association,00v2000000KXy2zAAD,AMER,US
KeyBank National Association,00v2000000KO3OwAAL,AMER,US
Legg Mason Inc.,00v2000000KO3OxAAL,AMER,US
Legg Mason Inc.,00v2000000KO3OyAAL,AMER,US
Legg Mason Inc.,00v2000000KNx8NAAT,AMER,US
Liberty Mutual Insurance,00v2000000KNyigAAD,AMER,US
Liberty Mutual Insurance,00v2000000KNz1ZAAT,AMER,US
Liberty Mutual Insurance,00v2000000KNz3lAAD,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KNz3mAAD,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KNz6NAAT,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KNz6OAAT,AMER,US
MasterCard Inc.,00v2000000KO0RKAA1,AMER,US
MasterCard Inc.,00v2000000KO3TmAAL,AMER,US
MasterCard Inc.,00v2000000KXcaOAAT,AMER,US
MBNA,00v2000000KXcaiAAD,AMER,US
MBNA,00v2000000KXcmMAAT,AMER,US
MBNA,00v2000000KXfpnAAD,AMER,US
Mellon Financial,00v2000000KXwJTAA1,AMER,US
Mellon Financial,00v2000000KNycSAAT,AMER,US
Mellon Financial,00v2000000KNylvAAD,AMER,US
Merrill Lynch & Company Inc.,00v2000000KNylxAAD,AMER,US
Merrill Lynch & Company Inc.,00v2000000KNz45AAD,AMER,US
Merrill Lynch & Company Inc.,00v2000000KXTkYAAX,AMER,US
MetLife,00v2000000KXUhXAAX,AMER,US
MetLife,00v2000000KXiypAAD,AMER,US
MetLife,00v2000000KXiyrAAD,AMER,US
Moody’s Corporation,00v2000000KNzNjAAL,AMER,US
Moody’s Corporation,00v2000000KXSxiAAH,AMER,US
Moody’s Corporation,00v2000000KNyk8AAD,AMER,US
Morgan Stanley,00v2000000KNyvgAAD,AMER,US
Morgan Stanley,00v2000000KNz1tAAD,AMER,US
Morgan Stanley,00v2000000KNz1uAAD,AMER,US
Mutual of Omaha,00v2000000KNz1vAAD,AMER,US
Mutual of Omaha,00v2000000KXcnUAAT,AMER,US
Mutual of Omaha,00v2000000KXd8wAAD,AMER,US
National City Corporation,00v2000000KXfvzAAD,AMER,US
National City Corporation,00v2000000KXfwTAAT,AMER,US
National City Corporation,00v2000000KXhlDAAT,AMER,US
Nationwide Financial Services,00v2000000KXhlIAAT,AMER,US
Nationwide Financial Services,00v2000000KXht9AAD,AMER,US
Nationwide Financial Services,00v2000000KXi3jAAD,AMER,US
New York Life Insurance,00v2000000KXi3kAAD,AMER,US
New York Life Insurance,00v2000000KXiAQAA1,AMER,US
New York Life Insurance,00v2000000KXiARAA1,AMER,US
Northwestern Mutual,00v2000000KXiGsAAL,AMER,US
Northwestern Mutual,00v2000000KXxmjAAD,AMER,US
Northwestern Mutual,00v2000000KNycDAAT,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KNycEAAT,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KNye4AAD,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KNyfgAAD,AMER,US
NYSE – New York Stock Exchange,00v2000000KNyfhAAD,AMER,US
NYSE – New York Stock Exchange,00v2000000KNyjjAAD,AMER,US
NYSE – New York Stock Exchange,00v2000000KNyzJAAT,AMER,US
Oppenheimer Holdings,00v2000000KNyzKAAT,AMER,US
Oppenheimer Holdings,00v2000000KNz3TAAT,AMER,US
Oppenheimer Holdings,00v2000000KNz6vAAD,AMER,US
Pacific Life Insurance Company,00v2000000KNzTiAAL,AMER,US
Pacific Life Insurance Company,00v2000000KNzknAAD,AMER,US
Pacific Life Insurance Company,00v2000000KO0M5AAL,AMER,US
Pacific Mutual Holding Company,00v2000000KO0b1AAD,AMER,US
Pacific Mutual Holding Company,00v2000000KO0gBAAT,AMER,US
Pacific Mutual Holding Company,00v2000000KO32cAAD,AMER,US
Pioneer Investment Management,00v2000000KO3NyAAL,AMER,US
Pioneer Investment Management,00v2000000KXQlEAAX,AMER,US
Pioneer Investment Management,00v2000000KXQlGAAX,AMER,US
PricewaterhouseCoopers,00v2000000KXiSFAA1,AMER,US
PricewaterhouseCoopers,00v2000000KXiSGAA1,AMER,US
PricewaterhouseCoopers,00v2000000KXiTIAA1,AMER,US
Progressive,00v2000000KXiTJAA1,AMER,US
Progressive,00v2000000KXiWFAA1,AMER,US
Progressive,00v2000000KXiWGAA1,AMER,US
Providian Financial,00v2000000KXia7AAD,AMER,US
Providian Financial,00v2000000KXid8AAD,AMER,US
Providian Financial,00v2000000KXwlDAAT,AMER,US
Sallie Mae (SLM Corporation),00v2000000KXy7aAAD,AMER,US
Sallie Mae (SLM Corporation),00v2000000KXy9CAAT,AMER,US
Sallie Mae (SLM Corporation),00v2000000KXy9DAAT,AMER,US
Sovereign Bancorp,00v2000000KXy9EAAT,AMER,US
Sovereign Bancorp,00v2000000KNyJ0AAL,AMER,US
Sovereign Bancorp,00v2000000KNyJ1AAL,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000KNye9AAD,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000KNyhiAAD,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000KNyivAAD,AMER,US
SunTrust Banks,00v2000000KNyocAAD,AMER,US
SunTrust Banks,00v2000000KNyofAAD,AMER,US
SunTrust Banks,00v2000000KXVFIAA5,AMER,US
TD AmeriTrade,00v2000000KXVFJAA5,AMER,US
TD AmeriTrade,00v2000000KXVFKAA5,AMER,US
TD AmeriTrade,00v2000000KXdJLAA1,AMER,US
The Allstate Corporation,00v2000000KXfmDAAT,AMER,US
The Allstate Corporation,00v2000000KXfroAAD,AMER,US
The Allstate Corporation,00v2000000M7gFAAAZ,AMER,US
The Bank of New York Mellon Corporation,00v2000000KXojBAAT,AMER,US
The Bank of New York Mellon Corporation,00v2000000KY1pqAAD,AMER,US
The Bank of New York Mellon Corporation,00v2000000KY1prAAD,AMER,US
The Charles Schwab Corporation,00v2000000KY1ptAAD,AMER,US
The Charles Schwab Corporation,00v2000000KO4moAAD,AMER,US
The Charles Schwab Corporation,00v2000000KO4mpAAD,AMER,US
The Equitable,00v2000000KXowsAAD,AMER,US
The Equitable,00v2000000KXox2AAD,AMER,US
The Equitable,00v2000000KXruSAAT,AMER,US
The Guardian Life Insurance Company of America,00v2000000KZfrcAAD,AMER,US
The Guardian Life Insurance Company of America,00v2000000KO2UZAA1,AMER,US
The Guardian Life Insurance Company of America,00v2000000KO2jOAAT,AMER,US
The Travelers Companies Inc.,00v2000000KO2jPAAT,AMER,US
The Travelers Companies Inc.,00v2000000KO3SjAAL,AMER,US
The Travelers Companies Inc.,00v2000000KO2EFAA1,AMER,US
Transamerica Corporation,00v2000000KXt6DAAT,AMER,US
Transamerica Corporation,00v2000000KXvHsAAL,AMER,US
Transamerica Corporation,00v2000000KO5zxAAD,AMER,US
U.S. Bancorp,00v2000000KXQn0AAH,AMER,US
U.S. Bancorp,00v2000000KXSFQAA5,AMER,US
U.S. Bancorp,00v2000000KXioiAAD,AMER,US
UBS,00v2000000KXiojAAD,AMER,US
UBS,00v2000000KXiokAAD,AMER,US
UBS,00v2000000KXwrAAAT,AMER,US
Visa Inc.,00v2000000KXxq8AAD,AMER,US
Visa Inc.,00v2000000KXxq9AAD,AMER,US
Visa Inc.,00v2000000KXy6gAAD,AMER,US
Washington Mutual,00v2000000KXy6hAAD,AMER,US
Washington Mutual,00v2000000KXzfUAAT,AMER,US
Washington Mutual,00v2000000KXzfWAAT,AMER,US
Wells Fargo & Company,00v2000000KO4gAAAT,AMER,US
Wells Fargo & Company,00v2000000KWZLWAA5,AMER,US
Wells Fargo & Company,00v2000000KO2l0AAD,AMER,US
American Express Company,00v2000000KXTE6AAP,AMER,US
American Express Company,00v2000000KO0f8AAD,AMER,US
Bank of America Corporation,00v2000000KO453AAD,AMER,US
Bank of America Corporation,00v2000000KO4vxAAD,AMER,US
Bank of America Corporation,00v2000000KO5iVAAT,AMER,US
Bank One Corporation,00v2000000KXvfSAAT,AMER,US
Bank One Corporation,00v2000000KXvfnAAD,AMER,US
Bank One Corporation,00v2000000KXvfoAAD,AMER,US
Bear Stearns,00v2000000KXvgaAAD,AMER,US
Bear Stearns,00v2000000KXvfpAAD,AMER,US
Bear Stearns,00v2000000KXvfqAAD,AMER,US
Bloomberg,00v2000000KXw47AAD,AMER,US
Bloomberg,00v2000000KXwMXAA1,AMER,US
Bloomberg,00v2000000UmPSAAA3,AMER,US
Bloomberg LP,00v2000000UmPTPAA3,AMER,US
Bloomberg LP,00v2000000KZ9zCAAT,AMER,US
Bloomberg LP,00v2000000KXhmRAAT,AMER,US
Capital One Financial Corporation,00v2000000KXhmUAAT,AMER,US
Capital One Financial Corporation,00v2000000KXhtYAAT,AMER,US
Capital One Financial Corporation,00v2000000KZhyMAAT,AMER,US
CIT Group,00v2000000KZhyqAAD,AMER,US
CIT Group,00v2000000KZhyOAAT,AMER,US
CIT Group,00v2000000KZi03AAD,AMER,US
Citigroup,00v2000000VAc3sAAD,AMER,US
Citigroup,00v2000000VAc3tAAD,AMER,US
Citigroup,00v2000000VAc8wAAD,AMER,US
CitiGroup Global Markets Inc.,00v2000000VAccHAAT,AMER,US
CitiGroup Global Markets Inc.,00v2000000KO63QAAT,AMER,US
CitiGroup Global Markets Inc.,00v2000000KO63RAAT,AMER,US
Citizens Financial,00v2000000KO6FuAAL,AMER,US
Citizens Financial,00v2000000KO4lMAAT,AMER,US
Citizens Financial,00v2000000KO4xoAAD,AMER,US
The Equitable,00v2000000KO52eAAD,AMER,US
The Equitable,00v2000000KO5h8AAD,AMER,US
The Equitable,00v2000000KO5h9AAD,AMER,US
The Guardian Life Insurance Company of America,00v2000000KWblUAAT,AMER,US
The Guardian Life Insurance Company of America,00v2000000KXhafAAD,AMER,US
The Guardian Life Insurance Company of America,00v2000000KZ9skAAD,AMER,US
The Travelers Companies Inc.,00v2000000KZ9ulAAD,AMER,US
The Travelers Companies Inc.,00v2000000KZi2xAAD,AMER,US
The Travelers Companies Inc.,00v2000000KXTQQAA5,AMER,US
Independent,00v2000000KXUW4AAP,AMER,US
ING Groep,00v2000000KXVEKAA5,AMER,US
Deloitte Touche Tohmatsu,00v2000000KXVELAA5,AMER,US
HSBC USA,00v2000000KXXXCAA5,AMER,US
Deutsche Bank,00v2000000KXvGOAA1,AMER,US
First of America Bank,00v2000000KXvGPAA1,AMER,US
Mellon Financial,00v2000000KXVXsAAP,AMER,US
CIT Group,00v2000000KO4ozAAD,AMER,US
AIG SunAmerica,00v2000000KO50dAAD,AMER,US
Deutsche Bank AG,00v2000000KXc96AAD,AMER,US
ING Groep NV,00v2000000KXcepAAD,AMER,US
CountryWide Financial Corporation,00v2000000KXclnAAD,AMER,US
Legg Mason Inc.,00v2000000KXcnoAAD,AMER,US
Fifth Third Bancorp,00v2000000KXfwdAAD,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KXhZ3AAL,AMER,US
HSBC Holding PLC,00v2000000KXhauAAD,AMER,US
Pacific Life Insurance Company,00v2000000KXhb9AAD,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KXhbAAAT,AMER,US
National City Corporation,00v2000000KXhavAAD,AMER,US
Pacific Mutual Holding Company,00v2000000KXhkAAAT,AMER,US
The Equitable,00v2000000KXhkBAAT,AMER,US
KeyBank National Association,00v2000000KXhnsAAD,AMER,US
The Guardian Life Insurance Company of America,00v2000000KXhtxAAD,AMER,US
Diebold Inc.,00v2000000KXs4EAAT,AMER,US
Moody’s Corporation,00v2000000SJHC7AAP,AMER,US
The Travelers Companies Inc.,00v2000000SJHc7AAH,AMER,US
HSBC,00v2000000SJJTwAAP,AMER,US
HSBC,00v2000000KNzJUAA1,AMER,US
HSBC,00v2000000KNzJVAA1,AMER,US
HSBC,00v2000000KNzODAA1,AMER,US
HSBC,00v2000000KO0LMAA1,AMER,US
HSBC,00v2000000KO0LNAA1,AMER,US
HSBC,00v2000000KO4maAAD,AMER,US
HSBC,00v2000000KO57BAAT,AMER,US
HSBC,00v2000000KWWmNAAX,AMER,US
